location,date,depth_group,value_temp,measurement_count_temp,value_chlorophyll_a,measurement_count_chlorophyll_a,value_difference,measurement_count_difference
WP,2022-09-06,Surface,24.21986503743888,10,1.421275934535192,10,22.798589102903687,0
WP,2022-09-06,Mid-Depth,23.50007190587342,10,1.4829955838458049,10,22.017076322027613,0
WP,2022-09-06,Lower Photic,22.83352035584758,10,1.0329163610582204,10,21.80060399478936,0
WP,2022-09-06,Deep,21.02368717232498,28,0.77088726771657,28,20.25279990460841,0
WP,2022-10-18,Surface,23.47225693808865,10,1.771651447509493,10,21.700605490579154,0
WP,2022-10-18,Mid-Depth,22.90021685299433,10,2.541655575239557,10,20.358561277754774,0
WP,2022-10-18,Lower Photic,22.78087220723973,10,1.685908195740011,10,21.09496401149972,0
WP,2022-10-18,Deep,21.16489452654879,28,0.7813433373496033,28,20.383551189199185,0
WP,2022-11-08,Surface,23.38460128201135,10,1.8347629566797896,10,21.54983832533156,0
WP,2022-11-08,Mid-Depth,22.962258363985747,10,1.785782288415494,10,21.176476075570253,0
WP,2022-11-08,Lower Photic,22.79701999496312,10,1.655732453962587,10,21.14128754100053,0
WP,2022-11-08,Deep,21.11071902332004,28,1.0442238250674092,28,20.066495198252632,0
WP,2022-12-06,Surface,21.801692522123385,10,1.4611526856385866,10,20.340539836484798,0
WP,2022-12-06,Mid-Depth,21.68716272552024,10,2.422397939498481,10,19.264764786021757,0
WP,2022-12-06,Lower Photic,21.68300107896136,10,2.594603458113105,10,19.088397620848255,0
WP,2022-12-06,Deep,21.162390655318067,28,1.5575472632006646,28,19.604843392117402,0
WP,2023-01-17,Surface,21.22796969517559,10,1.7203248757695615,10,19.507644819406032,0
WP,2023-01-17,Mid-Depth,21.03422308643437,10,3.3108771132284955,10,17.723345973205873,0
WP,2023-01-17,Lower Photic,20.90515890006721,10,3.0328456193414786,10,17.87231328072573,0
WP,2023-01-17,Deep,20.78594093219512,28,1.8752214555839355,28,18.910719476611185,0
WP,2023-02-14,Surface,20.777742606340528,10,2.020706731684752,10,18.757035874655777,0
WP,2023-02-14,Mid-Depth,20.658290771033258,10,2.633516994979591,10,18.024773776053667,0
WP,2023-02-14,Lower Photic,20.643359126695184,10,2.532941570930357,10,18.110417555764826,0
WP,2023-02-14,Deep,20.58517005441922,28,2.009452131424481,28,18.575717922994738,0
WP,2023-03-14,Surface,22.048728952384018,10,1.5791574271697617,10,20.469571525214256,0
WP,2023-03-14,Mid-Depth,21.258327196312912,10,2.072951752760076,10,19.185375443552836,0
WP,2023-03-14,Lower Photic,20.680333419087617,10,2.1478705518948287,10,18.532462867192788,0
WP,2023-03-14,Deep,20.570243437611385,28,1.4199400197148666,28,19.150303417896517,0
WP,2023-04-11,Surface,22.22138139762644,10,0.5775688472529223,10,21.643812550373518,0
WP,2023-04-11,Mid-Depth,22.06665392815408,10,1.0165391878579464,10,21.05011474029613,0
WP,2023-04-11,Lower Photic,21.42494342729471,10,1.452573295639716,10,19.972370131654994,0
WP,2023-04-11,Deep,20.62098656194404,28,1.1970870285002768,28,19.423899533443763,0
WP,2023-05-09,Surface,23.96707384429014,10,1.2642645122211849,10,22.702809332068956,0
WP,2023-05-09,Mid-Depth,22.888661486395723,10,1.5624950103608772,10,21.326166476034846,0
WP,2023-05-09,Lower Photic,21.6452702340898,10,1.4540872640286842,10,20.191182970061117,0
WP,2023-05-09,Deep,20.646916901922243,28,1.0412138787199017,28,19.60570302320234,0
WP,2023-06-13,Surface,24.857123595652418,10,1.0324592615115786,10,23.824664334140838,0
WP,2023-06-13,Mid-Depth,24.16289809428636,10,2.2130088725785777,10,21.94988922170778,0
WP,2023-06-13,Lower Photic,22.15603587500967,10,1.563338404998214,10,20.59269747001146,0
WP,2023-06-13,Deep,20.7761152493531,28,0.8165505195448003,28,19.9595647298083,0
WP,2023-07-18,Surface,24.054968369378283,10,2.038186107100147,10,22.016782262278134,0
WP,2023-07-18,Mid-Depth,23.84672189656795,10,3.139111408025427,10,20.70761048854252,0
WP,2023-07-18,Lower Photic,22.282960072099968,10,1.2394312655893736,10,21.043528806510594,0
WP,2023-07-18,Deep,20.76442388341324,28,0.7757198332155185,28,19.988704050197722,0
WP,2023-08-16,Surface,24.32751398607627,10,2.4478875503445585,10,21.879626435731712,0
WP,2023-08-16,Mid-Depth,23.975753836484905,10,2.022268686727033,10,21.953485149757874,0
WP,2023-08-16,Lower Photic,22.801933864354687,10,1.515436489121465,10,21.28649737523322,0
WP,2023-08-16,Deep,20.72964170161616,28,0.6598644952189383,28,20.069777206397223,0
WP,2023-09-05,Surface,24.63022235857349,10,2.0618292829342493,10,22.568393075639243,0
WP,2023-09-05,Mid-Depth,24.09660062594,10,6.669905004573371,10,17.426695621366626,0
WP,2023-09-05,Lower Photic,23.09031226048301,10,1.650977698846854,10,21.439334561636155,0
WP,2023-09-05,Deep,20.78196368659261,28,0.6086657389709081,28,20.173297947621702,0
WP,2023-10-18,Surface,24.333407135788622,10,17.47551147678559,10,6.857895659003031,0
WP,2023-10-18,Mid-Depth,24.17395234921002,10,25.97096576521396,10,-1.7970134160039422,0
WP,2023-10-18,Lower Photic,23.73969837748268,10,19.263179426372453,10,4.476518951110226,0
WP,2023-10-18,Deep,21.10202943763247,28,7.596744743272741,28,13.50528469435973,0
WP,2023-11-14,Surface,22.66241846166209,10,2.2355193273023835,10,20.426899134359704,0
WP,2023-11-14,Mid-Depth,22.549414888026696,10,3.5261527415481604,10,19.023262146478537,0
WP,2023-11-14,Lower Photic,22.53359062714218,10,3.4542827150898474,10,19.079307912052332,0
WP,2023-11-14,Deep,21.344200100156304,28,1.2037342279493028,28,20.140465872207002,0
WP,2023-12-05,Surface,22.434656237172668,10,1.7470918416430046,10,20.687564395529662,0
WP,2023-12-05,Mid-Depth,22.35279087187015,10,2.993940459353297,10,19.35885041251685,0
WP,2023-12-05,Lower Photic,22.347142725041618,10,2.775316350751484,10,19.571826374290133,0
WP,2023-12-05,Deep,21.423331196935315,28,1.3118847192373868,28,20.11144647769793,0
