location,date,depth_group,value_chlorophyll_a,measurement_count_chlorophyll_a,value_ph,measurement_count_ph,value_difference,measurement_count_difference
WP,2021-09-07,Surface,1.324488275523107,10,8.416691005070247,10,-7.0922027295471395,0
WP,2021-09-07,Mid-Depth,1.896081336010365,10,7.958723192186921,10,-6.062641856176556,0
WP,2021-09-07,Lower Photic,1.313272895151016,10,7.7707030276578495,10,-6.4574301325068335,0
WP,2021-09-07,Deep,0.7163553626223406,28,7.186604088430004,28,-6.4702487258076635,0
WP,2021-10-12,Surface,1.0341519358928033,10,8.789718242740403,10,-7.7555663068476,0
WP,2021-10-12,Mid-Depth,2.8081362755726738,10,8.279761224915433,10,-5.471624949342759,0
WP,2021-10-12,Lower Photic,2.701126940795666,10,7.7775448304235155,10,-5.07641788962785,0
WP,2021-10-12,Deep,0.8854736826159187,28,7.266935751385697,28,-6.381462068769778,0
WP,2021-11-09,Surface,1.6020413463186205,10,8.467067711982452,10,-6.865026365663831,0
WP,2021-11-09,Mid-Depth,2.996261251619585,10,7.84887231664001,10,-4.852611065020426,0
WP,2021-11-09,Lower Photic,2.9757296355366503,10,7.77202378887322,10,-4.79629415333657,0
WP,2021-11-09,Deep,1.0510702121714603,28,7.265891854568729,28,-6.214821642397269,0
WP,2021-12-07,Surface,2.1932267316187493,10,8.628901231332085,10,-6.435674499713336,0
WP,2021-12-07,Mid-Depth,5.708410397101271,10,8.36712080578172,10,-2.6587104086804496,0
WP,2021-12-07,Lower Photic,5.72246318146607,10,8.275957148658756,10,-2.5534939671926864,0
WP,2021-12-07,Deep,4.210682412724922,28,7.893334985897479,28,-3.6826525731725566,0
WP,2022-01-18,Surface,2.082052213099025,10,8.482565014503441,10,-6.400512801404416,0
WP,2022-01-18,Mid-Depth,2.567837607694997,10,7.967725949419207,10,-5.3998883417242105,0
WP,2022-01-18,Lower Photic,1.859019672947292,10,7.763232837164061,10,-5.904213164216769,0
WP,2022-01-18,Deep,1.2529444704605557,28,7.453767332856756,28,-6.200822862396201,0
WP,2022-02-08,Surface,1.6650291460083602,10,8.52885469180291,10,-6.863825545794549,0
WP,2022-02-08,Mid-Depth,2.434412858716656,10,8.008406118152921,10,-5.573993259436265,0
WP,2022-02-08,Lower Photic,1.956891216452648,10,7.754240072561595,10,-5.797348856108947,0
WP,2022-02-08,Deep,1.5649202737357104,28,7.619737442973404,28,-6.054817169237694,0
WP,2022-03-08,Surface,1.8294727866028453,10,7.853049755332462,10,-6.023576968729617,0
WP,2022-03-08,Mid-Depth,2.428012072325829,10,7.803439569747947,10,-5.375427497422118,0
WP,2022-03-08,Lower Photic,1.284467909912193,10,7.792182193302333,10,-6.50771428339014,0
WP,2022-03-08,Deep,0.8320992165168976,28,7.711384415945051,28,-6.879285199428153,0
WP,2022-04-05,Surface,1.003347754858981,10,7.970435550063131,10,-6.96708779520415,0
WP,2022-04-05,Mid-Depth,1.9274961457240216,10,7.73734038247463,10,-5.8098442367506085,0
WP,2022-04-05,Lower Photic,2.035176371945138,10,7.582634204995128,10,-5.5474578330499895,0
WP,2022-04-05,Deep,0.8968594793881169,28,7.443465919171425,28,-6.546606439783308,0
WP,2022-05-10,Surface,1.169748594503169,10,8.598861810231535,10,-7.429113215728366,0
WP,2022-05-10,Mid-Depth,1.1950470333294494,10,8.135462805674244,10,-6.940415772344795,0
WP,2022-05-10,Lower Photic,0.9769549184165218,10,7.8960728500494355,10,-6.919117931632914,0
WP,2022-05-10,Deep,0.6819058554287543,28,7.741107195474982,28,-7.059201340046228,0
WP,2022-06-14,Surface,1.582729826770524,10,8.755386479483082,10,-7.172656652712558,0
WP,2022-06-14,Mid-Depth,1.648629516863495,10,8.150690688247376,10,-6.502061171383882,0
WP,2022-06-14,Lower Photic,1.124283987625239,10,7.81355063793178,10,-6.689266650306541,0
WP,2022-06-14,Deep,0.6277487263968259,28,7.345172028945312,28,-6.717423302548486,0
WP,2022-07-12,Surface,1.1599093581926236,10,8.55198912065489,10,-7.392079762462266,0
WP,2022-07-12,Mid-Depth,1.491346745169371,10,7.926576482073986,10,-6.435229736904615,0
WP,2022-07-12,Lower Photic,1.379209040777169,10,7.689375879207918,10,-6.310166838430749,0
WP,2022-07-12,Deep,0.6634902423662147,28,7.194308347004302,28,-6.5308181046380875,0
WP,2022-08-09,Surface,1.3401750187043144,10,7.678660874645418,10,-6.338485855941103,0
WP,2022-08-09,Mid-Depth,1.9835104502221832,10,7.567825756176157,10,-5.584315305953974,0
WP,2022-08-09,Lower Photic,1.760939882004947,10,7.283354392140595,10,-5.522414510135648,0
WP,2022-08-09,Deep,0.8669983400831276,28,6.6932262941772205,28,-5.826227954094093,0
WP,2022-09-06,Surface,1.421275934535192,10,8.345549304084788,10,-6.924273369549596,0
WP,2022-09-06,Mid-Depth,1.4829955838458049,10,7.856010920425765,10,-6.373015336579961,0
WP,2022-09-06,Lower Photic,1.0329163610582204,10,7.627381087038704,10,-6.594464725980483,0
WP,2022-09-06,Deep,0.77088726771657,28,7.107682157888843,28,-6.336794890172273,0
WP,2022-10-18,Surface,1.771651447509493,10,8.588689756285651,10,-6.817038308776159,0
WP,2022-10-18,Mid-Depth,2.541655575239557,10,8.023020967196901,10,-5.481365391957344,0
WP,2022-10-18,Lower Photic,1.685908195740011,10,7.749102208109035,10,-6.063194012369023,0
WP,2022-10-18,Deep,0.7813433373496033,28,7.09874240815194,28,-6.317399070802337,0
WP,2022-11-08,Surface,1.8347629566797896,10,8.651827971533354,10,-6.817065014853565,0
WP,2022-11-08,Mid-Depth,1.785782288415494,10,8.505597315819637,10,-6.7198150274041435,0
WP,2022-11-08,Lower Photic,1.655732453962587,10,8.360078342180962,10,-6.704345888218375,0
WP,2022-11-08,Deep,1.0442238250674092,28,7.782565365588235,28,-6.7383415405208265,0
WP,2022-12-06,Surface,1.4611526856385866,10,8.437880916820397,10,-6.976728231181811,0
WP,2022-12-06,Mid-Depth,2.422397939498481,10,8.05279066760023,10,-5.630392728101748,0
WP,2022-12-06,Lower Photic,2.594603458113105,10,7.89088276104169,10,-5.296279302928585,0
WP,2022-12-06,Deep,1.5575472632006646,28,7.456796406034021,28,-5.899249142833357,0
WP,2023-01-17,Surface,1.7203248757695615,10,8.16241184257605,10,-6.442086966806489,0
WP,2023-01-17,Mid-Depth,3.3108771132284955,10,7.956660160779362,10,-4.645783047550866,0
WP,2023-01-17,Lower Photic,3.0328456193414786,10,7.745989750590198,10,-4.713144131248719,0
WP,2023-01-17,Deep,1.8752214555839355,28,7.286274824106728,28,-5.411053368522793,0
WP,2023-02-14,Surface,2.020706731684752,10,7.595331075121384,10,-5.574624343436632,0
WP,2023-02-14,Mid-Depth,2.633516994979591,10,7.121286177745944,10,-4.487769182766353,0
WP,2023-02-14,Lower Photic,2.532941570930357,10,6.769869169508317,10,-4.23692759857796,0
WP,2023-02-14,Deep,2.009452131424481,28,6.8312014970184425,28,-4.821749365593961,0
WP,2023-03-14,Surface,1.5791574271697617,10,8.157470383791388,10,-6.578312956621627,0
WP,2023-03-14,Mid-Depth,2.072951752760076,10,7.663771283782045,10,-5.590819531021969,0
WP,2023-03-14,Lower Photic,2.1478705518948287,10,7.30502098183381,10,-5.157150429938981,0
WP,2023-03-14,Deep,1.4199400197148666,28,7.055690227053697,28,-5.63575020733883,0
WP,2023-04-11,Surface,0.5775688472529223,10,8.201406219140015,10,-7.623837371887093,0
WP,2023-04-11,Mid-Depth,1.0165391878579464,10,7.943237515766981,10,-6.926698327909035,0
WP,2023-04-11,Lower Photic,1.452573295639716,10,7.744456763859162,10,-6.291883468219446,0
WP,2023-04-11,Deep,1.1970870285002768,28,7.275050579943269,28,-6.077963551442992,0
WP,2023-05-09,Surface,1.2642645122211849,10,7.516324199784928,10,-6.252059687563744,0
WP,2023-05-09,Mid-Depth,1.5624950103608772,10,7.054956729649808,10,-5.492461719288931,0
WP,2023-05-09,Lower Photic,1.4540872640286842,10,6.525486510605562,10,-5.071399246576878,0
WP,2023-05-09,Deep,1.0412138787199017,28,6.137143947971338,28,-5.095930069251436,0
WP,2023-06-13,Surface,1.0324592615115786,10,8.400209180944207,10,-7.367749919432629,0
WP,2023-06-13,Mid-Depth,2.2130088725785777,10,8.056076412880683,10,-5.843067540302106,0
WP,2023-06-13,Lower Photic,1.563338404998214,10,7.622933937475508,10,-6.059595532477294,0
WP,2023-06-13,Deep,0.8165505195448003,28,7.163959725049907,28,-6.347409205505107,0
WP,2023-07-18,Surface,2.038186107100147,10,8.454466075005291,10,-6.416279967905144,0
WP,2023-07-18,Mid-Depth,3.139111408025427,10,7.95017448200546,10,-4.8110630739800335,0
WP,2023-07-18,Lower Photic,1.2394312655893736,10,7.206548565473485,10,-5.967117299884111,0
WP,2023-07-18,Deep,0.7757198332155185,28,6.647435319170005,28,-5.8717154859544864,0
WP,2023-08-16,Surface,2.4478875503445585,10,7.660738048169219,10,-5.212850497824661,0
WP,2023-08-16,Mid-Depth,2.022268686727033,10,6.395345896221915,10,-4.373077209494882,0
WP,2023-08-16,Lower Photic,1.515436489121465,10,6.046700034447917,10,-4.531263545326452,0
WP,2023-08-16,Deep,0.6598644952189383,28,5.451081010071136,28,-4.791216514852198,0
WP,2023-09-05,Surface,2.0618292829342493,10,8.094802209524204,10,-6.032972926589954,0
WP,2023-09-05,Mid-Depth,6.669905004573371,10,7.221068405285015,10,-0.5511634007116442,0
WP,2023-09-05,Lower Photic,1.650977698846854,10,6.557268623748979,10,-4.906290924902125,0
WP,2023-09-05,Deep,0.6086657389709081,28,5.755714726445489,28,-5.147048987474581,0
WP,2023-10-18,Surface,17.47551147678559,10,10.028574783057426,10,7.446936693728166,0
WP,2023-10-18,Mid-Depth,25.97096576521396,10,9.857157168634323,10,16.113808596579638,0
WP,2023-10-18,Lower Photic,19.263179426372453,10,9.617781238995851,10,9.645398187376601,0
WP,2023-10-18,Deep,7.596744743272741,28,8.94872981346169,28,-1.351985070188948,0
WP,2023-11-14,Surface,2.2355193273023835,10,7.670510927390057,10,-5.434991600087674,0
WP,2023-11-14,Mid-Depth,3.5261527415481604,10,6.888121981962115,10,-3.3619692404139547,0
WP,2023-11-14,Lower Photic,3.4542827150898474,10,6.858962910523968,10,-3.404680195434121,0
WP,2023-11-14,Deep,1.2037342279493028,28,6.54263105140533,28,-5.338896823456027,0
WP,2023-12-05,Surface,1.7470918416430046,10,8.453548071584933,10,-6.706456229941929,0
WP,2023-12-05,Mid-Depth,2.993940459353297,10,8.102787828351005,10,-5.108847368997708,0
WP,2023-12-05,Lower Photic,2.775316350751484,10,8.005755498234581,10,-5.230439147483097,0
WP,2023-12-05,Deep,1.3118847192373868,28,7.685099094068968,28,-6.373214374831581,0
